group,residual,angle,file_a,split_a,file_b,split_b,class
1754,6.51,84.0,data_clean\train\ok_front\cast_ok_0_1459.jpeg,train,data_clean\train\ok_front\cast_ok_0_8027.jpeg,train,ok_front
1723,6.51,204.0,data_clean\train\def_front\cast_def_0_6816.jpeg,train,data_clean\train\def_front\cast_def_0_6825.jpeg,train,def_front
1709,6.51,252.0,data_clean\train\def_front\cast_def_0_6038.jpeg,train,data_clean\train\def_front\cast_def_0_8984.jpeg,train,def_front
154,6.51,214.0,data_clean\train\ok_front\cast_ok_0_1771.jpeg,train,data_clean\train\ok_front\cast_ok_0_7889.jpeg,train,ok_front
807,6.51,68.0,data_clean\train\def_front\cast_def_0_3914.jpeg,train,data_clean\train\def_front\cast_def_0_8481.jpeg,train,def_front
1739,6.51,74.0,data_clean\train\def_front\cast_def_0_8807.jpeg,train,data_clean\train\def_front\cast_def_0_8833.jpeg,train,def_front
,6.51,6.0,data_clean\train\def_front\cast_def_0_4049.jpeg,train,data_clean\train\def_front\cast_def_0_6395.jpeg,train,def_front
22,6.51,0.0,data_clean\train\ok_front\cast_ok_0_1732.jpeg,train,data_clean\train\ok_front\cast_ok_0_697.jpeg,train,ok_front
671,6.51,30.0,data_clean\train\def_front\cast_def_0_2166.jpeg,train,data_clean\train\def_front\cast_def_0_9386.jpeg,train,def_front
846,6.52,34.0,data_clean\train\def_front\cast_def_0_7211.jpeg,train,data_clean\val\def_front\cast_def_0_457.jpeg,val,def_front
4,6.52,326.0,data_clean\train\ok_front\cast_ok_0_7191.jpeg,train,data_clean\val\ok_front\cast_ok_0_2273.jpeg,val,ok_front
496,6.52,184.0,data_clean\train\ok_front\cast_ok_0_1733.jpeg,train,data_clean\val\ok_front\cast_ok_0_1958.jpeg,val,ok_front
86,6.52,86.0,data_clean\train\def_front\cast_def_0_5284.jpeg,train,data_clean\train\def_front\cast_def_0_5867.jpeg,train,def_front
1072,6.52,86.0,data_clean\train\def_front\cast_def_0_1439.jpeg,train,data_clean\train\def_front\cast_def_0_750.jpeg,train,def_front
846,6.52,50.0,data_clean\train\def_front\cast_def_0_5783.jpeg,train,data_clean\train\def_front\cast_def_0_7211.jpeg,train,def_front
761,6.52,334.0,data_clean\train\def_front\cast_def_0_27.jpeg,train,data_clean\val\def_front\cast_def_0_1447.jpeg,val,def_front
1359,6.52,32.0,data_clean\train\ok_front\cast_ok_0_6041.jpeg,train,data_clean\train\ok_front\cast_ok_0_6061.jpeg,train,ok_front
36,6.52,40.0,data_clean\train\def_front\cast_def_0_6960.jpeg,train,data_clean\val\def_front\cast_def_0_669.jpeg,val,def_front
26,6.52,58.0,data_clean\train\def_front\cast_def_0_1025.jpeg,train,data_clean\train\def_front\cast_def_0_2814.jpeg,train,def_front
466,6.52,46.0,data_clean\train\def_front\cast_def_0_4388.jpeg,train,data_clean\train\def_front\cast_def_0_9368.jpeg,train,def_front
109,6.52,112.0,data_clean\train\def_front\cast_def_0_2409.jpeg,train,data_clean\train\def_front\cast_def_0_4554.jpeg,train,def_front
551,6.52,338.0,data_clean\train\ok_front\cast_ok_0_9600.jpeg,train,data_clean\val\ok_front\cast_ok_0_7900.jpeg,val,ok_front
104,6.52,236.0,data_clean\train\def_front\cast_def_0_4327.jpeg,train,data_clean\train\def_front\cast_def_0_9500.jpeg,train,def_front
729,6.52,264.0,data_clean\train\def_front\cast_def_0_4200.jpeg,train,data_clean\train\def_front\cast_def_0_8113.jpeg,train,def_front
216,6.52,14.0,data_clean\train\def_front\cast_def_0_3037.jpeg,train,data_clean\val\def_front\cast_def_0_1171.jpeg,val,def_front
1383,6.52,232.0,data_clean\train\ok_front\cast_ok_0_2946.jpeg,train,data_clean\train\ok_front\cast_ok_0_444.jpeg,train,ok_front
174,6.52,354.0,data_clean\train\ok_front\cast_ok_0_6358.jpeg,train,data_clean\train\ok_front\cast_ok_0_7919.jpeg,train,ok_front
,6.53,346.0,data_clean\train\def_front\cast_def_0_1745.jpeg,train,data_clean\train\def_front\cast_def_0_7409.jpeg,train,def_front
452,6.53,290.0,data_clean\train\def_front\cast_def_0_3620.jpeg,train,data_clean\train\def_front\cast_def_0_972.jpeg,train,def_front
133,6.53,338.0,data_clean\train\ok_front\cast_ok_0_127.jpeg,train,data_clean\train\ok_front\cast_ok_0_9219.jpeg,train,ok_front
496,6.53,188.0,data_clean\train\ok_front\cast_ok_0_1733.jpeg,train,data_clean\train\ok_front\cast_ok_0_29.jpeg,train,ok_front
964,6.53,208.0,data_clean\train\ok_front\cast_ok_0_5431.jpeg,train,data_clean\train\ok_front\cast_ok_0_6680.jpeg,train,ok_front
73,6.53,170.0,data_clean\train\def_front\cast_def_0_1000.jpeg,train,data_clean\train\def_front\cast_def_0_5757.jpeg,train,def_front
473,6.53,284.0,data_clean\train\def_front\cast_def_0_6988.jpeg,train,data_clean\train\ok_front\cast_ok_0_12.jpeg,train,def_front
1809,6.53,130.0,data_clean\train\ok_front\cast_ok_0_3766.jpeg,train,data_clean\train\ok_front\cast_ok_0_7866.jpeg,train,ok_front
1057,6.53,90.0,data_clean\train\def_front\cast_def_0_2482.jpeg,train,data_clean\train\def_front\cast_def_0_9039.jpeg,train,def_front
1437,6.53,50.0,data_clean\train\ok_front\cast_ok_0_4204.jpeg,train,data_clean\train\ok_front\cast_ok_0_7047.jpeg,train,ok_front
1564,6.53,264.0,data_clean\train\def_front\cast_def_0_2526.jpeg,train,data_clean\train\def_front\cast_def_0_9799.jpeg,train,def_front
1896,6.54,56.0,data_clean\train\def_front\cast_def_0_2696.jpeg,train,data_clean\train\def_front\cast_def_0_7675.jpeg,train,def_front
1348,6.54,146.0,data_clean\train\ok_front\cast_ok_0_1962.jpeg,train,data_clean\train\ok_front\cast_ok_0_402.jpeg,train,ok_front
911,6.54,82.0,data_clean\train\ok_front\cast_ok_0_4665.jpeg,train,data_clean\train\ok_front\cast_ok_0_4779.jpeg,train,ok_front
33,6.54,100.0,data_clean\train\def_front\cast_def_0_4148.jpeg,train,data_clean\train\def_front\cast_def_0_5055.jpeg,train,def_front
1183,6.54,216.0,data_clean\train\def_front\cast_def_0_3320.jpeg,train,data_clean\train\def_front\cast_def_0_3398.jpeg,train,def_front
,6.54,338.0,data_clean\train\def_front\cast_def_0_1270.jpeg,train,data_clean\train\def_front\cast_def_0_9165.jpeg,train,def_front
26,6.54,64.0,data_clean\train\def_front\cast_def_0_1025.jpeg,train,data_clean\train\def_front\cast_def_0_9818.jpeg,train,def_front
183,6.54,44.0,data_clean\train\def_front\cast_def_0_7977.jpeg,train,data_clean\train\def_front\cast_def_0_9717.jpeg,train,def_front
445,6.54,114.0,data_clean\train\def_front\cast_def_0_3182.jpeg,train,data_clean\train\def_front\cast_def_0_6547.jpeg,train,def_front
1699,6.54,36.0,data_clean\train\def_front\cast_def_0_7739.jpeg,train,data_clean\train\def_front\cast_def_0_8068.jpeg,train,def_front
,6.54,288.0,data_clean\train\def_front\cast_def_0_2033.jpeg,train,data_clean\train\def_front\cast_def_0_4326.jpeg,train,def_front
973,6.54,90.0,data_clean\train\ok_front\cast_ok_0_3514.jpeg,train,data_clean\train\ok_front\cast_ok_0_4169.jpeg,train,ok_front
434,6.54,134.0,data_clean\train\def_front\cast_def_0_4429.jpeg,train,data_clean\train\def_front\cast_def_0_5753.jpeg,train,def_front
872,6.54,80.0,data_clean\train\ok_front\cast_ok_0_3812.jpeg,train,data_clean\train\ok_front\cast_ok_0_4534.jpeg,train,ok_front
1875,6.54,318.0,data_clean\train\def_front\cast_def_0_2149.jpeg,train,data_clean\train\def_front\cast_def_0_4486.jpeg,train,def_front
123,6.54,176.0,data_clean\train\def_front\cast_def_0_7743.jpeg,train,data_clean\val\def_front\cast_def_0_159.jpeg,val,def_front
76,6.54,104.0,data_clean\train\def_front\cast_def_0_2129.jpeg,train,data_clean\train\def_front\cast_def_0_3764.jpeg,train,def_front
959,6.54,130.0,data_clean\train\ok_front\cast_ok_0_3470.jpeg,train,data_clean\train\ok_front\cast_ok_0_763.jpeg,train,ok_front
1350,6.55,118.0,data_clean\train\ok_front\cast_ok_0_1972.jpeg,train,data_clean\train\ok_front\cast_ok_0_2394.jpeg,train,ok_front
1591,6.55,332.0,data_clean\train\def_front\cast_def_0_4616.jpeg,train,data_clean\train\def_front\cast_def_0_7045.jpeg,train,def_front
179,6.55,0.0,data_clean\train\def_front\cast_def_0_1046.jpeg,train,data_clean\train\def_front\cast_def_0_6065.jpeg,train,def_front
465,6.55,102.0,data_clean\train\def_front\cast_def_0_8355.jpeg,train,data_clean\train\def_front\cast_def_0_8561.jpeg,train,def_front
629,6.55,320.0,data_clean\train\ok_front\cast_ok_0_4202.jpeg,train,data_clean\train\ok_front\cast_ok_0_9075.jpeg,train,ok_front
333,6.55,314.0,data_clean\train\ok_front\cast_ok_0_3790.jpeg,train,data_clean\train\ok_front\cast_ok_0_6760.jpeg,train,ok_front
569,6.55,54.0,data_clean\train\ok_front\cast_ok_0_4416.jpeg,train,data_clean\train\ok_front\cast_ok_0_5466.jpeg,train,ok_front
1678,6.55,338.0,data_clean\train\def_front\cast_def_0_5210.jpeg,train,data_clean\train\def_front\cast_def_0_7979.jpeg,train,def_front
755,6.55,60.0,data_clean\train\def_front\cast_def_0_2599.jpeg,train,data_clean\train\def_front\cast_def_0_3147.jpeg,train,def_front
395,6.55,284.0,data_clean\train\def_front\cast_def_0_6003.jpeg,train,data_clean\train\def_front\cast_def_0_8845.jpeg,train,def_front
921,6.55,300.0,data_clean\train\ok_front\cast_ok_0_7847.jpeg,train,data_clean\train\ok_front\cast_ok_0_8175.jpeg,train,ok_front
,6.55,90.0,data_clean\train\ok_front\cast_ok_0_3114.jpeg,train,data_clean\train\ok_front\cast_ok_0_3209.jpeg,train,ok_front
1140,6.55,218.0,data_clean\train\def_front\cast_def_0_5542.jpeg,train,data_clean\val\def_front\cast_def_0_235.jpeg,val,def_front
630,6.55,0.0,data_clean\train\ok_front\cast_ok_0_4137.jpeg,train,data_clean\train\ok_front\cast_ok_0_9783.jpeg,train,ok_front
585,6.55,118.0,data_clean\train\ok_front\cast_ok_0_269.jpeg,train,data_clean\train\ok_front\cast_ok_0_6549.jpeg,train,ok_front
462,6.55,228.0,data_clean\train\def_front\cast_def_0_4116.jpeg,train,data_clean\train\def_front\cast_def_0_6286.jpeg,train,def_front
346,6.56,318.0,data_clean\train\ok_front\cast_ok_0_4172.jpeg,train,data_clean\train\ok_front\cast_ok_0_7371.jpeg,train,ok_front
991,6.56,8.0,data_clean\train\ok_front\cast_ok_0_3637.jpeg,train,data_clean\train\ok_front\cast_ok_0_4470.jpeg,train,ok_front
102,6.56,180.0,data_clean\train\def_front\cast_def_0_4789.jpeg,train,data_clean\train\def_front\cast_def_0_5274.jpeg,train,def_front
408,6.56,226.0,data_clean\train\def_front\cast_def_0_6245.jpeg,train,data_clean\train\def_front\cast_def_0_6634.jpeg,train,def_front
1641,6.56,188.0,data_clean\train\def_front\cast_def_0_766.jpeg,train,data_clean\train\def_front\cast_def_0_9784.jpeg,train,def_front
299,6.56,350.0,data_clean\train\ok_front\cast_ok_0_3103.jpeg,train,data_clean\val\ok_front\cast_ok_0_6714.jpeg,val,ok_front
150,6.56,292.0,data_clean\train\ok_front\cast_ok_0_4718.jpeg,train,data_clean\train\ok_front\cast_ok_0_6770.jpeg,train,ok_front
28,6.56,306.0,data_clean\train\def_front\cast_def_0_3404.jpeg,train,data_clean\train\def_front\cast_def_0_3958.jpeg,train,def_front
742,6.56,50.0,data_clean\train\def_front\cast_def_0_2415.jpeg,train,data_clean\train\def_front\cast_def_0_7415.jpeg,train,def_front
94,6.56,124.0,data_clean\train\def_front\cast_def_0_6434.jpeg,train,data_clean\val\def_front\cast_def_0_221.jpeg,val,def_front
174,6.56,284.0,data_clean\train\ok_front\cast_ok_0_5055.jpeg,train,data_clean\train\ok_front\cast_ok_0_9953.jpeg,train,ok_front
,6.56,314.0,data_clean\train\def_front\cast_def_0_4117.jpeg,train,data_clean\train\def_front\cast_def_0_9912.jpeg,train,def_front
3,6.56,136.0,data_clean\train\def_front\cast_def_0_8218.jpeg,train,data_clean\val\def_front\cast_def_0_1603.jpeg,val,def_front
1620,6.56,32.0,data_clean\train\def_front\cast_def_0_3485.jpeg,train,data_clean\val\def_front\cast_def_0_829.jpeg,val,def_front
775,6.56,24.0,data_clean\train\def_front\cast_def_0_3036.jpeg,train,data_clean\train\def_front\cast_def_0_7021.jpeg,train,def_front
380,6.56,156.0,data_clean\train\def_front\cast_def_0_4917.jpeg,train,data_clean\train\def_front\cast_def_0_7547.jpeg,train,def_front
,6.56,38.0,data_clean\train\def_front\cast_def_0_4045.jpeg,train,data_clean\train\def_front\cast_def_0_938.jpeg,train,def_front
1607,6.56,62.0,data_clean\train\def_front\cast_def_0_5841.jpeg,train,data_clean\train\def_front\cast_def_0_9573.jpeg,train,def_front
568,6.57,142.0,data_clean\train\ok_front\cast_ok_0_379.jpeg,train,data_clean\train\ok_front\cast_ok_0_8582.jpeg,train,ok_front
1793,6.57,298.0,data_clean\train\ok_front\cast_ok_0_2497.jpeg,train,data_clean\train\ok_front\cast_ok_0_9459.jpeg,train,ok_front
807,6.57,0.0,data_clean\train\def_front\cast_def_0_6967.jpeg,train,data_clean\train\def_front\cast_def_0_768.jpeg,train,def_front
1909,6.57,288.0,data_clean\train\def_front\cast_def_0_2990.jpeg,train,data_clean\train\def_front\cast_def_0_9745.jpeg,train,def_front
1572,6.57,62.0,data_clean\train\def_front\cast_def_0_2678.jpeg,train,data_clean\train\def_front\cast_def_0_4706.jpeg,train,def_front
,6.57,194.0,data_clean\train\ok_front\cast_ok_0_6447.jpeg,train,data_clean\val\ok_front\cast_ok_0_5541.jpeg,val,ok_front
122,6.57,334.0,data_clean\train\def_front\cast_def_0_3696.jpeg,train,data_clean\train\def_front\cast_def_0_9317.jpeg,train,def_front
,6.57,226.0,data_clean\train\def_front\cast_def_0_2670.jpeg,train,data_clean\train\def_front\cast_def_0_2891.jpeg,train,def_front
282,6.57,0.0,data_clean\train\ok_front\cast_ok_0_8109.jpeg,train,data_clean\train\ok_front\cast_ok_0_9044.jpeg,train,ok_front
7,6.57,350.0,data_clean\train\ok_front\cast_ok_0_2057.jpeg,train,data_clean\train\ok_front\cast_ok_0_6281.jpeg,train,ok_front
1505,6.57,54.0,data_clean\train\def_front\cast_def_0_1180.jpeg,train,data_clean\train\def_front\cast_def_0_9062.jpeg,train,def_front
155,6.57,48.0,data_clean\train\ok_front\cast_ok_0_4259.jpeg,train,data_clean\train\ok_front\cast_ok_0_8235.jpeg,train,ok_front
179,6.57,66.0,data_clean\train\def_front\cast_def_0_1046.jpeg,train,data_clean\train\def_front\cast_def_0_7873.jpeg,train,def_front
193,6.57,34.0,data_clean\train\def_front\cast_def_0_4349.jpeg,train,data_clean\val\def_front\cast_def_0_589.jpeg,val,def_front
922,6.57,242.0,data_clean\train\ok_front\cast_ok_0_3322.jpeg,train,data_clean\val\ok_front\cast_ok_0_1160.jpeg,val,ok_front
356,6.57,206.0,data_clean\train\def_front\cast_def_0_1151.jpeg,train,data_clean\train\def_front\cast_def_0_9325.jpeg,train,def_front
701,6.57,140.0,data_clean\train\def_front\cast_def_0_1811.jpeg,train,data_clean\train\def_front\cast_def_0_9437.jpeg,train,def_front
658,6.57,320.0,data_clean\train\def_front\cast_def_0_3893.jpeg,train,data_clean\train\def_front\cast_def_0_9717.jpeg,train,def_front
115,6.57,312.0,data_clean\train\def_front\cast_def_0_4090.jpeg,train,data_clean\train\def_front\cast_def_0_5512.jpeg,train,def_front
37,6.57,52.0,data_clean\train\def_front\cast_def_0_7056.jpeg,train,data_clean\train\def_front\cast_def_0_9345.jpeg,train,def_front
714,6.57,32.0,data_clean\train\def_front\cast_def_0_1928.jpeg,train,data_clean\train\def_front\cast_def_0_6374.jpeg,train,def_front
587,6.57,50.0,data_clean\train\ok_front\cast_ok_0_2523.jpeg,train,data_clean\train\ok_front\cast_ok_0_5926.jpeg,train,ok_front
1021,6.58,148.0,data_clean\train\ok_front\cast_ok_0_8600.jpeg,train,data_clean\train\ok_front\cast_ok_0_9013.jpeg,train,ok_front
253,6.58,94.0,data_clean\val\def_front\cast_def_0_4175.jpeg,val,data_clean\val\def_front\cast_def_0_648.jpeg,val,def_front
1454,6.58,314.0,data_clean\train\ok_front\cast_ok_0_4821.jpeg,train,data_clean\train\ok_front\cast_ok_0_532.jpeg,train,ok_front
474,6.58,270.0,data_clean\train\ok_front\cast_ok_0_7685.jpeg,train,data_clean\train\ok_front\cast_ok_0_8117.jpeg,train,ok_front
,6.58,106.0,data_clean\train\ok_front\cast_ok_0_2033.jpeg,train,data_clean\train\ok_front\cast_ok_0_9228.jpeg,train,ok_front
1416,6.58,38.0,data_clean\train\ok_front\cast_ok_0_7005.jpeg,train,data_clean\train\ok_front\cast_ok_0_8943.jpeg,train,ok_front
,6.58,336.0,data_clean\train\ok_front\cast_ok_0_5141.jpeg,train,data_clean\train\ok_front\cast_ok_0_9742.jpeg,train,ok_front
1094,6.58,54.0,data_clean\train\def_front\cast_def_0_193.jpeg,train,data_clean\train\def_front\cast_def_0_5814.jpeg,train,def_front
1654,6.58,0.0,data_clean\train\def_front\cast_def_0_4306.jpeg,train,data_clean\train\def_front\cast_def_0_8257.jpeg,train,def_front
1569,6.58,240.0,data_clean\train\def_front\cast_def_0_2611.jpeg,train,data_clean\train\def_front\cast_def_0_6017.jpeg,train,def_front
515,6.58,28.0,data_clean\train\ok_front\cast_ok_0_7446.jpeg,train,data_clean\val\ok_front\cast_ok_0_6365.jpeg,val,ok_front
468,6.58,32.0,data_clean\train\def_front\cast_def_0_7633.jpeg,train,data_clean\train\def_front\cast_def_0_9589.jpeg,train,def_front
685,6.58,260.0,data_clean\train\def_front\cast_def_0_8101.jpeg,train,data_clean\train\def_front\cast_def_0_8272.jpeg,train,def_front
1814,6.58,152.0,data_clean\train\ok_front\cast_ok_0_4313.jpeg,train,data_clean\train\ok_front\cast_ok_0_6027.jpeg,train,ok_front
144,6.58,80.0,data_clean\train\ok_front\cast_ok_0_4904.jpeg,train,data_clean\train\ok_front\cast_ok_0_7859.jpeg,train,ok_front
1547,6.58,44.0,data_clean\train\def_front\cast_def_0_2091.jpeg,train,data_clean\val\def_front\cast_def_0_1629.jpeg,val,def_front
1600,6.59,312.0,data_clean\train\def_front\cast_def_0_379.jpeg,train,data_clean\train\def_front\cast_def_0_840.jpeg,train,def_front
661,6.59,74.0,data_clean\train\def_front\cast_def_0_1107.jpeg,train,data_clean\train\def_front\cast_def_0_9252.jpeg,train,def_front
1916,6.59,344.0,data_clean\train\def_front\cast_def_0_3392.jpeg,train,data_clean\val\def_front\cast_def_0_5302.jpeg,val,def_front
1322,6.59,334.0,data_clean\train\ok_front\cast_ok_0_1548.jpeg,train,data_clean\train\ok_front\cast_ok_0_9623.jpeg,train,ok_front
734,6.59,336.0,data_clean\train\def_front\cast_def_0_2991.jpeg,train,data_clean\train\def_front\cast_def_0_8783.jpeg,train,def_front
368,6.59,322.0,data_clean\train\def_front\cast_def_0_6222.jpeg,train,data_clean\val\def_front\new__0_6459.jpeg,val,def_front
611,6.59,196.0,data_clean\train\ok_front\cast_ok_0_3469.jpeg,train,data_clean\train\ok_front\cast_ok_0_5303.jpeg,train,ok_front
917,6.59,152.0,data_clean\train\ok_front\cast_ok_0_1731.jpeg,train,data_clean\train\ok_front\cast_ok_0_4142.jpeg,train,ok_front
1358,6.59,64.0,data_clean\train\ok_front\cast_ok_0_5153.jpeg,train,data_clean\train\ok_front\cast_ok_0_7093.jpeg,train,ok_front
299,6.59,180.0,data_clean\train\ok_front\cast_ok_0_3103.jpeg,train,data_clean\train\ok_front\cast_ok_0_5155.jpeg,train,ok_front
120,6.59,66.0,data_clean\train\def_front\cast_def_0_3679.jpeg,train,data_clean\train\def_front\cast_def_0_7177.jpeg,train,def_front
15,6.59,62.0,data_clean\train\ok_front\cast_ok_0_102.jpeg,train,data_clean\train\ok_front\cast_ok_0_7111.jpeg,train,ok_front
392,6.59,52.0,data_clean\train\def_front\cast_def_0_9429.jpeg,train,data_clean\val\def_front\cast_def_0_536.jpeg,val,def_front
1919,6.60,308.0,data_clean\train\def_front\cast_def_0_3607.jpeg,train,data_clean\train\def_front\cast_def_0_9812.jpeg,train,def_front
28,6.60,82.0,data_clean\train\def_front\cast_def_0_3404.jpeg,train,data_clean\train\def_front\cast_def_0_9461.jpeg,train,def_front
132,6.60,134.0,data_clean\train\ok_front\cast_ok_0_1268.jpeg,train,data_clean\train\ok_front\cast_ok_0_3805.jpeg,train,ok_front
982,6.60,74.0,data_clean\train\ok_front\cast_ok_0_3307.jpeg,train,data_clean\train\ok_front\cast_ok_0_7058.jpeg,train,ok_front
1030,6.60,312.0,data_clean\train\ok_front\cast_ok_0_5837.jpeg,train,data_clean\train\ok_front\cast_ok_0_6551.jpeg,train,ok_front
171,6.60,338.0,data_clean\train\ok_front\cast_ok_0_7866.jpeg,train,data_clean\train\ok_front\cast_ok_0_8594.jpeg,train,ok_front
1208,6.60,94.0,data_clean\train\def_front\cast_def_0_4944.jpeg,train,data_clean\train\def_front\cast_def_0_5557.jpeg,train,def_front
1245,6.60,14.0,data_clean\train\def_front\cast_def_0_8634.jpeg,train,data_clean\train\def_front\cast_def_0_9448.jpeg,train,def_front
2081,6.60,54.0,data_clean\train\ok_front\cast_ok_0_7330.jpeg,train,data_clean\train\ok_front\cast_ok_0_8855.jpeg,train,ok_front
816,6.60,300.0,data_clean\train\def_front\cast_def_0_8931.jpeg,train,data_clean\val\def_front\cast_def_0_617.jpeg,val,def_front
1197,6.60,316.0,data_clean\train\def_front\cast_def_0_3672.jpeg,train,data_clean\train\def_front\cast_def_0_3797.jpeg,train,def_front
173,6.60,230.0,data_clean\train\ok_front\cast_ok_0_4112.jpeg,train,data_clean\train\ok_front\cast_ok_0_8800.jpeg,train,ok_front
,6.60,286.0,data_clean\train\ok_front\cast_ok_0_2160.jpeg,train,data_clean\train\ok_front\cast_ok_0_8436.jpeg,train,ok_front
1017,6.60,284.0,data_clean\train\ok_front\cast_ok_0_8239.jpeg,train,data_clean\train\ok_front\cast_ok_0_9663.jpeg,train,ok_front
79,6.60,298.0,data_clean\train\def_front\cast_def_0_8979.jpeg,train,data_clean\val\def_front\cast_def_0_161.jpeg,val,def_front
