file,cluster,distance_to_centre
data_clean\train\def_front\cast_def_0_695.jpeg,3,157.4627
data_clean\train\def_front\cast_def_0_1207.jpeg,3,157.4796
data_clean\train\def_front\cast_def_0_6136.jpeg,3,157.8251
data_clean\train\def_front\cast_def_0_4066.jpeg,3,157.9844
data_clean\train\def_front\cast_def_0_4742.jpeg,3,158.4504
data_clean\train\def_front\cast_def_0_4120.jpeg,3,158.4847
data_clean\train\def_front\cast_def_0_9412.jpeg,3,158.5717
data_clean\train\def_front\cast_def_0_4415.jpeg,3,158.7090
data_clean\train\def_front\cast_def_0_884.jpeg,3,159.1709
data_clean\train\def_front\cast_def_0_7127.jpeg,3,159.4896
data_clean\train\def_front\cast_def_0_2574.jpeg,3,159.9460
data_clean\train\def_front\cast_def_0_2272.jpeg,3,160.0651
data_clean\train\def_front\cast_def_0_5976.jpeg,3,160.1826
data_clean\train\def_front\cast_def_0_2140.jpeg,3,160.4123
data_clean\val\def_front\cast_def_0_641.jpeg,3,160.4261
data_clean\val\def_front\cast_def_0_2274.jpeg,3,160.4552
data_clean\train\def_front\cast_def_0_6259.jpeg,3,160.7827
data_clean\train\def_front\cast_def_0_4322.jpeg,3,160.8563
data_clean\train\def_front\cast_def_0_7211.jpeg,3,161.5699
data_clean\train\def_front\cast_def_0_7125.jpeg,3,161.6360
data_clean\train\def_front\cast_def_0_8622.jpeg,3,161.9555
data_clean\train\def_front\cast_def_0_9821.jpeg,3,162.2183
data_clean\train\def_front\cast_def_0_3929.jpeg,3,162.2995
data_clean\train\def_front\cast_def_0_6980.jpeg,3,163.0408
data_clean\train\def_front\cast_def_0_7676.jpeg,3,164.0325
data_clean\train\def_front\cast_def_0_930.jpeg,3,164.0796
data_clean\val\def_front\cast_def_0_531.jpeg,3,164.1335
data_clean\train\def_front\cast_def_0_4523.jpeg,3,164.1531
data_clean\train\def_front\cast_def_0_8003.jpeg,3,164.9832
data_clean\train\def_front\cast_def_0_822.jpeg,3,165.0106
data_clean\train\def_front\cast_def_0_9378.jpeg,3,165.2408
data_clean\val\def_front\cast_def_0_1629.jpeg,3,165.4376
data_clean\train\def_front\cast_def_0_5285.jpeg,3,165.6768
data_clean\train\def_front\cast_def_0_6422.jpeg,3,165.7540
data_clean\train\def_front\cast_def_0_7854.jpeg,3,166.0711
data_clean\train\def_front\cast_def_0_2283.jpeg,3,166.2146
data_clean\train\def_front\cast_def_0_324.jpeg,3,167.3976
data_clean\train\def_front\cast_def_0_1842.jpeg,3,167.4480
data_clean\train\def_front\cast_def_0_7143.jpeg,3,167.7501
data_clean\train\def_front\cast_def_0_6149.jpeg,3,168.1797
data_clean\train\def_front\cast_def_0_1713.jpeg,3,168.4827
data_clean\train\def_front\cast_def_0_2199.jpeg,3,168.6095
data_clean\train\def_front\cast_def_0_4811.jpeg,3,168.6718
data_clean\val\def_front\cast_def_0_2305.jpeg,3,169.5759
data_clean\train\def_front\cast_def_0_5020.jpeg,3,169.7159
data_clean\val\def_front\cast_def_0_1553.jpeg,3,171.0038
data_clean\train\def_front\cast_def_0_5370.jpeg,3,171.4032
data_clean\train\def_front\cast_def_0_6119.jpeg,3,171.5244
data_clean\train\def_front\cast_def_0_6497.jpeg,3,171.7318
data_clean\train\def_front\cast_def_0_3921.jpeg,3,171.9594
data_clean\train\def_front\cast_def_0_6949.jpeg,3,171.9681
data_clean\train\def_front\cast_def_0_360.jpeg,3,172.0444
data_clean\train\def_front\cast_def_0_2657.jpeg,3,172.7357
data_clean\train\def_front\cast_def_0_1987.jpeg,3,172.9864
data_clean\train\def_front\cast_def_0_9007.jpeg,3,173.0879
data_clean\train\def_front\cast_def_0_9450.jpeg,3,173.5072
data_clean\train\def_front\cast_def_0_4087.jpeg,3,173.5836
data_clean\val\def_front\cast_def_0_1560.jpeg,3,173.7501
data_clean\train\def_front\cast_def_0_1922.jpeg,3,174.1435
data_clean\train\def_front\cast_def_0_2163.jpeg,3,174.6780
data_clean\train\def_front\cast_def_0_8026.jpeg,3,174.7715
data_clean\train\def_front\cast_def_0_1895.jpeg,3,174.7903
data_clean\train\def_front\cast_def_0_7492.jpeg,3,174.9755
data_clean\train\def_front\cast_def_0_1328.jpeg,3,175.1549
data_clean\val\def_front\new__0_3645.jpeg,3,175.2582
data_clean\train\def_front\cast_def_0_2985.jpeg,3,175.6742
data_clean\train\def_front\cast_def_0_8768.jpeg,3,175.7020
data_clean\train\def_front\cast_def_0_3404.jpeg,3,175.7372
data_clean\train\def_front\cast_def_0_2218.jpeg,3,175.9164
data_clean\train\def_front\cast_def_0_396.jpeg,3,175.9880
data_clean\train\def_front\cast_def_0_7430.jpeg,3,176.0604
data_clean\val\def_front\cast_def_0_260.jpeg,3,176.4815
data_clean\train\def_front\cast_def_0_5230.jpeg,3,176.7314
data_clean\train\def_front\cast_def_0_4646.jpeg,3,177.3179
data_clean\val\def_front\cast_def_0_564.jpeg,3,177.4852
data_clean\val\def_front\cast_def_0_9747.jpeg,3,177.5469
data_clean\train\def_front\cast_def_0_2099.jpeg,3,177.7499
data_clean\train\def_front\cast_def_0_7632.jpeg,3,178.3204
data_clean\val\def_front\cast_def_0_1488.jpeg,3,178.3296
data_clean\train\def_front\cast_def_0_546.jpeg,3,178.4482
data_clean\train\def_front\cast_def_0_5925.jpeg,3,178.8719
data_clean\val\def_front\cast_def_0_1539.jpeg,3,179.1120
data_clean\train\def_front\cast_def_0_9156.jpeg,3,179.4182
data_clean\train\def_front\cast_def_0_1671.jpeg,3,179.6827
data_clean\train\def_front\cast_def_0_8993.jpeg,3,179.6935
data_clean\train\def_front\cast_def_0_3155.jpeg,3,179.8501
data_clean\train\def_front\cast_def_0_4974.jpeg,3,180.2122
data_clean\train\def_front\cast_def_0_7515.jpeg,3,180.5801
data_clean\train\def_front\cast_def_0_6310.jpeg,3,180.8495
data_clean\train\def_front\cast_def_0_6658.jpeg,3,181.8357
data_clean\train\def_front\cast_def_0_4367.jpeg,3,181.8619
data_clean\train\def_front\cast_def_0_7728.jpeg,3,182.0208
data_clean\train\def_front\cast_def_0_7762.jpeg,3,182.1100
data_clean\train\def_front\cast_def_0_527.jpeg,3,182.2880
data_clean\train\def_front\cast_def_0_1061.jpeg,3,182.3370
data_clean\train\def_front\cast_def_0_1149.jpeg,3,182.9036
data_clean\val\def_front\cast_def_0_162.jpeg,3,183.1446
data_clean\train\def_front\cast_def_0_5042.jpeg,3,183.5564
data_clean\train\def_front\cast_def_0_207.jpeg,3,183.9311
data_clean\train\def_front\cast_def_0_6200.jpeg,3,183.9670
data_clean\train\def_front\cast_def_0_9233.jpeg,3,184.0985
data_clean\train\def_front\cast_def_0_1020.jpeg,3,184.1709
data_clean\train\def_front\cast_def_0_1706.jpeg,3,184.8161
data_clean\val\def_front\cast_def_0_1239.jpeg,3,184.8666
data_clean\val\def_front\cast_def_0_87.jpeg,3,185.2066
data_clean\train\def_front\cast_def_0_9886.jpeg,3,185.2341
data_clean\train\def_front\cast_def_0_27.jpeg,3,185.2400
data_clean\val\def_front\cast_def_0_1620.jpeg,3,185.3057
data_clean\train\def_front\cast_def_0_60.jpeg,3,185.3484
data_clean\train\def_front\cast_def_0_2437.jpeg,3,185.8521
data_clean\train\def_front\cast_def_0_5782.jpeg,3,186.2645
data_clean\val\def_front\cast_def_0_2516.jpeg,3,186.8305
data_clean\val\def_front\cast_def_0_1153.jpeg,3,186.9792
data_clean\train\def_front\cast_def_0_6777.jpeg,3,186.9886
data_clean\train\def_front\cast_def_0_5411.jpeg,3,188.1096
data_clean\train\def_front\cast_def_0_566.jpeg,3,188.5835
data_clean\train\def_front\cast_def_0_5388.jpeg,3,188.7037
data_clean\train\def_front\cast_def_0_2489.jpeg,3,188.7276
data_clean\train\def_front\cast_def_0_5754.jpeg,3,188.9592
data_clean\train\def_front\cast_def_0_51.jpeg,3,189.5053
data_clean\train\def_front\cast_def_0_7587.jpeg,3,189.7707
data_clean\train\def_front\cast_def_0_9135.jpeg,3,190.6741
data_clean\train\def_front\cast_def_0_9923.jpeg,3,190.8845
data_clean\train\def_front\cast_def_0_4486.jpeg,3,190.9052
data_clean\train\def_front\cast_def_0_7271.jpeg,3,191.3446
data_clean\val\def_front\cast_def_0_1399.jpeg,3,191.8168
data_clean\train\def_front\cast_def_0_9642.jpeg,3,191.9268
data_clean\val\def_front\cast_def_0_1637.jpeg,3,191.9417
data_clean\val\def_front\cast_def_0_588.jpeg,3,191.9512
data_clean\train\def_front\cast_def_0_4117.jpeg,3,192.1826
data_clean\train\def_front\cast_def_0_68.jpeg,3,192.7924
data_clean\train\def_front\cast_def_0_8442.jpeg,3,192.9021
data_clean\train\def_front\cast_def_0_7121.jpeg,3,193.1567
data_clean\train\def_front\cast_def_0_581.jpeg,3,193.3696
data_clean\val\def_front\cast_def_0_1681.jpeg,3,193.5975
data_clean\val\def_front\cast_def_0_1633.jpeg,3,194.1156
data_clean\train\def_front\cast_def_0_598.jpeg,3,194.4622
data_clean\train\def_front\cast_def_0_7223.jpeg,3,194.5200
data_clean\train\def_front\cast_def_0_8639.jpeg,3,194.6409
data_clean\train\def_front\cast_def_0_7713.jpeg,3,195.1441
data_clean\train\def_front\cast_def_0_4394.jpeg,3,195.3516
data_clean\train\def_front\cast_def_0_8188.jpeg,3,195.7094
data_clean\train\def_front\cast_def_0_8338.jpeg,3,196.2875
data_clean\train\def_front\cast_def_0_6055.jpeg,3,196.7939
data_clean\train\def_front\cast_def_0_8392.jpeg,3,197.3678
data_clean\train\def_front\cast_def_0_8957.jpeg,3,197.6268
data_clean\train\def_front\cast_def_0_1056.jpeg,3,197.6902
data_clean\train\def_front\cast_def_0_304.jpeg,3,197.7368
data_clean\train\def_front\cast_def_0_9677.jpeg,3,198.0149
data_clean\train\def_front\cast_def_0_769.jpeg,3,198.0229
data_clean\train\def_front\cast_def_0_9442.jpeg,3,198.1572
data_clean\train\def_front\cast_def_0_8785.jpeg,3,198.2892
data_clean\train\def_front\cast_def_0_7010.jpeg,3,198.2900
data_clean\train\def_front\cast_def_0_54.jpeg,3,198.3270
data_clean\train\def_front\cast_def_0_6369.jpeg,3,198.4307
data_clean\train\def_front\cast_def_0_5304.jpeg,3,198.6959
data_clean\train\def_front\cast_def_0_8812.jpeg,3,198.7681
data_clean\train\def_front\cast_def_0_4744.jpeg,3,199.0483
data_clean\train\def_front\cast_def_0_7955.jpeg,3,199.1722
data_clean\train\def_front\cast_def_0_3211.jpeg,3,199.2069
data_clean\train\def_front\cast_def_0_7431.jpeg,3,199.2560
data_clean\train\def_front\cast_def_0_3367.jpeg,3,199.3085
data_clean\train\def_front\cast_def_0_3149.jpeg,3,199.3274
data_clean\train\def_front\cast_def_0_1695.jpeg,3,199.5187
data_clean\train\def_front\cast_def_0_3971.jpeg,3,199.5303
data_clean\train\def_front\cast_def_0_8517.jpeg,3,199.5945
data_clean\train\def_front\cast_def_0_7099.jpeg,3,200.2675
data_clean\train\def_front\cast_def_0_5111.jpeg,3,200.6065
data_clean\train\def_front\cast_def_0_5883.jpeg,3,200.6199
data_clean\train\def_front\cast_def_0_4476.jpeg,3,200.6293
data_clean\train\def_front\cast_def_0_196.jpeg,3,200.7765
data_clean\train\def_front\cast_def_0_7822.jpeg,3,201.4640
data_clean\train\def_front\cast_def_0_1892.jpeg,3,201.5458
data_clean\train\def_front\cast_def_0_808.jpeg,3,201.6380
data_clean\train\def_front\cast_def_0_6737.jpeg,3,201.8358
data_clean\train\def_front\cast_def_0_1840.jpeg,3,201.9755
data_clean\train\def_front\cast_def_0_2351.jpeg,3,202.1588
data_clean\train\def_front\cast_def_0_3219.jpeg,3,202.4501
data_clean\train\def_front\cast_def_0_6091.jpeg,3,202.5826
data_clean\train\def_front\cast_def_0_4463.jpeg,3,202.7075
data_clean\train\def_front\cast_def_0_6989.jpeg,3,203.5241
data_clean\train\def_front\cast_def_0_682.jpeg,3,203.6257
data_clean\train\def_front\cast_def_0_3757.jpeg,3,204.0220
data_clean\train\def_front\cast_def_0_7945.jpeg,3,204.2570
data_clean\train\def_front\cast_def_0_9658.jpeg,3,204.3764
data_clean\train\def_front\cast_def_0_6446.jpeg,3,204.5193
data_clean\train\def_front\cast_def_0_9043.jpeg,3,204.9681
data_clean\train\def_front\cast_def_0_8903.jpeg,3,204.9958
data_clean\train\def_front\cast_def_0_7853.jpeg,3,205.0492
data_clean\train\def_front\cast_def_0_8506.jpeg,3,205.4374
data_clean\val\def_front\cast_def_0_1565.jpeg,3,205.6710
data_clean\val\def_front\cast_def_0_1425.jpeg,3,205.8134
data_clean\val\def_front\cast_def_0_1351.jpeg,3,205.8380
data_clean\train\def_front\cast_def_0_8123.jpeg,3,205.9199
data_clean\val\def_front\cast_def_0_2126.jpeg,3,206.2781
data_clean\train\def_front\cast_def_0_7760.jpeg,3,206.4737
data_clean\train\def_front\cast_def_0_7544.jpeg,3,207.0384
data_clean\val\def_front\cast_def_0_1467.jpeg,3,207.1242
data_clean\train\def_front\cast_def_0_26.jpeg,3,207.3820
data_clean\val\def_front\cast_def_0_5289.jpeg,3,208.3196
data_clean\train\def_front\cast_def_0_9958.jpeg,3,208.4850
data_clean\train\def_front\cast_def_0_3020.jpeg,3,208.4989
data_clean\train\def_front\cast_def_0_2377.jpeg,3,208.6395
data_clean\val\def_front\cast_def_0_1418.jpeg,3,208.7874
data_clean\train\def_front\cast_def_0_1370.jpeg,3,208.8772
data_clean\train\def_front\cast_def_0_8009.jpeg,3,209.2683
data_clean\train\def_front\cast_def_0_6838.jpeg,3,209.4545
data_clean\train\def_front\cast_def_0_5541.jpeg,3,209.8673
data_clean\train\def_front\cast_def_0_7454.jpeg,3,209.9892
data_clean\train\def_front\cast_def_0_8866.jpeg,3,210.1641
data_clean\train\def_front\cast_def_0_7742.jpeg,3,210.1661
data_clean\train\def_front\cast_def_0_8272.jpeg,3,210.2127
data_clean\train\def_front\cast_def_0_9621.jpeg,3,210.2858
data_clean\train\def_front\cast_def_0_5219.jpeg,3,210.3566
data_clean\train\def_front\cast_def_0_470.jpeg,3,210.7712
data_clean\train\def_front\cast_def_0_7097.jpeg,3,210.8403
data_clean\train\def_front\cast_def_0_2813.jpeg,3,210.9348
data_clean\train\def_front\cast_def_0_832.jpeg,3,211.3358
data_clean\train\def_front\cast_def_0_5728.jpeg,3,211.4556
data_clean\train\def_front\cast_def_0_9318.jpeg,3,211.4883
data_clean\train\def_front\cast_def_0_5224.jpeg,3,212.0643
data_clean\train\def_front\cast_def_0_2526.jpeg,3,212.1064
data_clean\train\def_front\cast_def_0_4795.jpeg,3,212.1426
data_clean\train\def_front\cast_def_0_8038.jpeg,3,212.9278
data_clean\train\def_front\cast_def_0_1807.jpeg,3,213.0003
data_clean\val\def_front\cast_def_0_1189.jpeg,3,213.0133
data_clean\train\def_front\cast_def_0_7850.jpeg,3,213.2416
data_clean\train\def_front\cast_def_0_4172.jpeg,3,213.5310
data_clean\train\def_front\cast_def_0_9909.jpeg,3,213.6580
data_clean\train\def_front\cast_def_0_4386.jpeg,3,213.8890
data_clean\train\def_front\cast_def_0_9839.jpeg,3,214.4531
data_clean\train\def_front\cast_def_0_6816.jpeg,3,214.5189
data_clean\train\def_front\cast_def_0_6773.jpeg,3,214.6437
data_clean\train\def_front\cast_def_0_1270.jpeg,3,214.7258
data_clean\train\def_front\cast_def_0_6669.jpeg,3,215.6579
data_clean\train\def_front\cast_def_0_8243.jpeg,3,216.0479
data_clean\train\def_front\cast_def_0_2441.jpeg,3,216.0738
data_clean\train\def_front\cast_def_0_9761.jpeg,3,216.1011
data_clean\train\def_front\cast_def_0_8232.jpeg,3,216.3204
data_clean\train\def_front\cast_def_0_8072.jpeg,3,216.8479
data_clean\train\def_front\cast_def_0_5328.jpeg,3,216.9289
data_clean\train\def_front\cast_def_0_6248.jpeg,3,216.9328
data_clean\train\def_front\cast_def_0_946.jpeg,3,217.1936
data_clean\train\def_front\cast_def_0_4743.jpeg,3,217.4833
data_clean\train\def_front\cast_def_0_2869.jpeg,3,217.5937
data_clean\train\def_front\cast_def_0_2384.jpeg,3,217.6671
data_clean\train\def_front\cast_def_0_8025.jpeg,3,218.0230
data_clean\train\def_front\cast_def_0_13.jpeg,3,218.5630
data_clean\train\def_front\cast_def_0_7769.jpeg,3,219.0276
data_clean\val\def_front\cast_def_0_2084.jpeg,3,219.3959
data_clean\train\def_front\cast_def_0_197.jpeg,3,219.5960
data_clean\train\def_front\cast_def_0_3773.jpeg,3,219.7204
data_clean\train\def_front\cast_def_0_5332.jpeg,3,220.0661
data_clean\train\def_front\cast_def_0_5991.jpeg,3,220.2089
data_clean\train\def_front\cast_def_0_163.jpeg,3,220.4876
data_clean\train\def_front\cast_def_0_3911.jpeg,3,220.9305
data_clean\train\def_front\cast_def_0_8460.jpeg,3,220.9365
data_clean\train\def_front\cast_def_0_4187.jpeg,3,221.4825
data_clean\train\def_front\cast_def_0_5640.jpeg,3,221.6359
data_clean\train\def_front\cast_def_0_9455.jpeg,3,221.9821
data_clean\train\def_front\cast_def_0_8994.jpeg,3,222.1205
data_clean\train\def_front\cast_def_0_5404.jpeg,3,222.7635
data_clean\val\def_front\cast_def_0_236.jpeg,3,224.5368
data_clean\train\def_front\cast_def_0_8631.jpeg,3,224.7868
data_clean\train\def_front\cast_def_0_6758.jpeg,3,225.0887
data_clean\train\def_front\cast_def_0_4617.jpeg,3,225.6436
data_clean\train\def_front\cast_def_0_6626.jpeg,3,225.6817
data_clean\train\def_front\cast_def_0_4911.jpeg,3,225.9913
data_clean\train\def_front\cast_def_0_2425.jpeg,3,226.6320
data_clean\train\def_front\cast_def_0_6902.jpeg,3,227.8445
data_clean\train\def_front\cast_def_0_323.jpeg,3,228.7733
data_clean\train\def_front\cast_def_0_2833.jpeg,3,228.9222
data_clean\train\def_front\cast_def_0_4148.jpeg,3,229.3151
data_clean\train\def_front\cast_def_0_9453.jpeg,3,230.8647
data_clean\train\def_front\cast_def_0_911.jpeg,3,231.7063
data_clean\val\def_front\cast_def_0_2509.jpeg,3,231.9523
data_clean\train\def_front\cast_def_0_7974.jpeg,3,232.0412
data_clean\train\def_front\cast_def_0_502.jpeg,3,234.3059
data_clean\train\def_front\cast_def_0_1778.jpeg,3,234.6059
data_clean\train\def_front\cast_def_0_4598.jpeg,3,235.5472
data_clean\val\def_front\cast_def_0_5251.jpeg,3,235.7147
data_clean\train\def_front\cast_def_0_7398.jpeg,3,237.3259
data_clean\train\def_front\cast_def_0_8598.jpeg,3,237.9217
data_clean\train\def_front\cast_def_0_2132.jpeg,3,237.9454
data_clean\train\def_front\cast_def_0_7160.jpeg,3,238.7130
data_clean\train\def_front\cast_def_0_5896.jpeg,3,239.5995
data_clean\train\def_front\cast_def_0_9843.jpeg,3,239.9586
data_clean\train\def_front\cast_def_0_1811.jpeg,3,241.6391
data_clean\train\def_front\cast_def_0_3238.jpeg,3,242.2094
data_clean\train\def_front\cast_def_0_4533.jpeg,3,242.7405
data_clean\val\def_front\cast_def_0_182.jpeg,3,243.1328
data_clean\train\def_front\cast_def_0_8541.jpeg,3,243.3863
data_clean\train\def_front\cast_def_0_6111.jpeg,3,243.6242
data_clean\train\def_front\cast_def_0_3040.jpeg,3,243.9743
data_clean\train\def_front\cast_def_0_3500.jpeg,3,247.3452
data_clean\train\def_front\cast_def_0_2292.jpeg,3,247.6467
data_clean\train\def_front\cast_def_0_9071.jpeg,3,247.8790
data_clean\train\def_front\cast_def_0_4584.jpeg,3,248.1405
data_clean\train\def_front\cast_def_0_7259.jpeg,3,248.8481
data_clean\train\def_front\cast_def_0_9817.jpeg,3,249.4133
data_clean\train\def_front\cast_def_0_2945.jpeg,3,249.7262
data_clean\train\def_front\cast_def_0_8503.jpeg,3,250.9392
data_clean\train\def_front\cast_def_0_5916.jpeg,3,251.1646
data_clean\val\def_front\cast_def_0_505.jpeg,3,251.6902
data_clean\train\def_front\cast_def_0_8558.jpeg,3,252.7965
data_clean\train\def_front\cast_def_0_2670.jpeg,3,253.9279
data_clean\train\def_front\cast_def_0_3056.jpeg,3,255.1999
data_clean\train\def_front\cast_def_0_8373.jpeg,3,255.5477
data_clean\train\def_front\cast_def_0_463.jpeg,3,258.6861
data_clean\train\def_front\cast_def_0_2706.jpeg,3,260.1568
data_clean\val\def_front\cast_def_0_3438.jpeg,3,262.4666
data_clean\train\def_front\cast_def_0_2221.jpeg,3,265.4087
data_clean\train\def_front\cast_def_0_5483.jpeg,3,266.1992
data_clean\train\def_front\cast_def_0_4521.jpeg,3,266.7832
data_clean\train\def_front\cast_def_0_5022.jpeg,3,267.5689
data_clean\train\def_front\cast_def_0_9759.jpeg,3,268.4158
data_clean\train\def_front\cast_def_0_2589.jpeg,3,269.3996
data_clean\train\def_front\cast_def_0_7095.jpeg,3,269.4720
data_clean\train\def_front\cast_def_0_5536.jpeg,3,269.9499
data_clean\train\def_front\cast_def_0_2628.jpeg,3,276.4729
data_clean\train\def_front\cast_def_0_3288.jpeg,3,276.6570
data_clean\train\def_front\cast_def_0_5017.jpeg,3,278.3194
data_clean\train\def_front\cast_def_0_4595.jpeg,3,279.4294
data_clean\train\def_front\cast_def_0_9702.jpeg,3,279.9036
data_clean\train\def_front\cast_def_0_2558.jpeg,3,281.1611
data_clean\train\def_front\cast_def_0_2882.jpeg,3,281.2521
data_clean\train\def_front\cast_def_0_7872.jpeg,3,282.2155
data_clean\train\def_front\cast_def_0_3695.jpeg,3,283.9235
data_clean\train\def_front\cast_def_0_6925.jpeg,3,285.4864
data_clean\train\def_front\cast_def_0_8385.jpeg,3,286.0036
data_clean\train\def_front\cast_def_0_4859.jpeg,3,286.2790
data_clean\train\def_front\cast_def_0_3117.jpeg,3,289.0276
data_clean\train\def_front\cast_def_0_7906.jpeg,3,291.7090
data_clean\val\def_front\cast_def_0_2273.jpeg,3,293.3724
data_clean\train\def_front\cast_def_0_4337.jpeg,3,294.5567
data_clean\val\def_front\cast_def_0_9927.jpeg,3,295.5102
data_clean\train\def_front\cast_def_0_4038.jpeg,3,295.6082
data_clean\train\def_front\cast_def_0_7667.jpeg,3,296.3523
data_clean\train\def_front\cast_def_0_6084.jpeg,3,297.5180
data_clean\train\def_front\cast_def_0_6507.jpeg,3,298.5240
data_clean\train\def_front\cast_def_0_7863.jpeg,3,299.0859
data_clean\train\def_front\cast_def_0_6257.jpeg,3,299.1589
data_clean\val\def_front\cast_def_0_184.jpeg,3,301.6396
data_clean\train\def_front\cast_def_0_2569.jpeg,3,301.9949
data_clean\train\def_front\cast_def_0_7987.jpeg,3,303.9259
data_clean\train\def_front\cast_def_0_9520.jpeg,3,305.6883
data_clean\train\def_front\cast_def_0_6472.jpeg,3,306.2901
